Image,Class,Path,split
Image2938,0,..\Images\Image2938.jpg,-0.22954865536034708
Image2940,1,..\Images\Image2940.jpg,-0.39247110606087293
Image2941,1,..\Images\Image2941.jpg,0.9965705105794472
Image2942,1,..\Images\Image2942.jpg,-0.46649537922819795
Image2943,1,..\Images\Image2943.jpg,0.6404797952008238
Image2944,1,..\Images\Image2944.jpg,-0.19050310599781134
Image2945,1,..\Images\Image2945.jpg,0.32405702822156063
Image2946,1,..\Images\Image2946.jpg,-1.1476913898156673
Image2947,1,..\Images\Image2947.jpg,0.08520944963390106
Image2949,1,..\Images\Image2949.jpg,-0.18689615816198485
Image2950,1,..\Images\Image2950.jpg,-1.6304732437151401
Image2951,1,..\Images\Image2951.jpg,1.205994516546816
Image2952,0,..\Images\Image2952.jpg,0.7774073527645112
Image2953,0,..\Images\Image2953.jpg,0.46667098196608103
Image2955,0,..\Images\Image2955.jpg,-0.9489165208248372
Image2957,0,..\Images\Image2957.jpg,0.9321915642603847
Image2959,1,..\Images\Image2959.jpg,1.1356201471829441
Image2961,1,..\Images\Image2961.jpg,-0.8245141615276735
Image2962,1,..\Images\Image2962.jpg,-0.6085897232397004
Image2964,0,..\Images\Image2964.jpg,-1.0565576427602528
Image2965,0,..\Images\Image2965.jpg,1.223083067095325
Image2966,0,..\Images\Image2966.jpg,-0.25885440036983165
Image2968,1,..\Images\Image2968.jpg,-0.5703513664136806
Image2969,1,..\Images\Image2969.jpg,-1.8206033005485172
Image2970,1,..\Images\Image2970.jpg,0.2700573583914221
Image2971,0,..\Images\Image2971.jpg,-1.9122549754197768
Image2973,0,..\Images\Image2973.jpg,-1.3683150388328105
Image2974,0,..\Images\Image2974.jpg,1.987275999230808
Image2976,0,..\Images\Image2976.jpg,0.10575379127148042
Image2977,0,..\Images\Image2977.jpg,1.2637066776546686
Image2978,0,..\Images\Image2978.jpg,-0.8463159774657358
Image2979,0,..\Images\Image2979.jpg,0.543479378670093
Image2980,1,..\Images\Image2980.jpg,0.1998104337187135
Image2981,1,..\Images\Image2981.jpg,0.26402008133367
Image2982,1,..\Images\Image2982.jpg,1.2723535001067678
Image2983,1,..\Images\Image2983.jpg,0.7324921027798023
Image2984,1,..\Images\Image2984.jpg,0.28872366282502326
Image2985,1,..\Images\Image2985.jpg,-1.6548874362282961
Image2986,0,..\Images\Image2986.jpg,-0.9600462952794637
Image2987,0,..\Images\Image2987.jpg,-0.12270893359572414
Image2988,0,..\Images\Image2988.jpg,0.09337237427665124
Image2989,0,..\Images\Image2989.jpg,-1.1302037246739238
Image2990,0,..\Images\Image2990.jpg,2.411676675578421
Image2991,0,..\Images\Image2991.jpg,1.5163940552535728
Image2992,0,..\Images\Image2992.jpg,0.6021183203924835
Image2993,0,..\Images\Image2993.jpg,0.07203686128374476
Image2994,0,..\Images\Image2994.jpg,-0.21220896990115168
Image2995,0,..\Images\Image2995.jpg,-0.9519184600222356
Image2998,1,..\Images\Image2998.jpg,-1.2417605754816243
Image2999,1,..\Images\Image2999.jpg,0.33417641724489744
Image3000,1,..\Images\Image3000.jpg,-0.15525904882474875
Image3001,1,..\Images\Image3001.jpg,-1.907807557877391
Image3002,1,..\Images\Image3002.jpg,-0.8603850107795019
Image3003,1,..\Images\Image3003.jpg,-0.41360553342164424
Image3004,1,..\Images\Image3004.jpg,1.8876876573401904
Image3005,1,..\Images\Image3005.jpg,0.5565531245337582
Image3006,1,..\Images\Image3006.jpg,-1.3354815690998914
Image3007,0,..\Images\Image3007.jpg,0.486036289417637
Image3008,1,..\Images\Image3008.jpg,-1.5473039889383655
Image3009,1,..\Images\Image3009.jpg,1.0826910538870733
Image3010,1,..\Images\Image3010.jpg,-0.4711246518178786
Image3011,1,..\Images\Image3011.jpg,-0.09363618873917084
Image3012,1,..\Images\Image3012.jpg,1.32579664754219
Image3013,1,..\Images\Image3013.jpg,-1.28716356858425
Image3014,1,..\Images\Image3014.jpg,-1.3971181851129912
Image3015,0,..\Images\Image3015.jpg,-0.5835993263460049
Image3018,1,..\Images\Image3018.jpg,-2.832155598110569
Image3019,1,..\Images\Image3019.jpg,-0.4511588584089988
Image3020,1,..\Images\Image3020.jpg,0.5517407999109204
Image3022,1,..\Images\Image3022.jpg,-0.463161362085399
Image3024,1,..\Images\Image3024.jpg,1.1539007342557472
Image3025,1,..\Images\Image3025.jpg,-1.8697416996954206
Image3027,0,..\Images\Image3027.jpg,0.19042388992505774
Image3028,1,..\Images\Image3028.jpg,0.44921872128503426
Image3029,1,..\Images\Image3029.jpg,-0.5098066931908826
Image3030,1,..\Images\Image3030.jpg,0.03444101170584135
Image3031,1,..\Images\Image3031.jpg,-2.4883273534129895
Image3032,1,..\Images\Image3032.jpg,-0.6582484123338483
Image3033,1,..\Images\Image3033.jpg,0.4535087125544674
Image3034,1,..\Images\Image3034.jpg,-0.9822940342546795
Image3036,0,..\Images\Image3036.jpg,0.446872500802698
Image3037,1,..\Images\Image3037.jpg,-0.34254920085776497
Image3038,1,..\Images\Image3038.jpg,0.1704637709965709
Image3039,0,..\Images\Image3039.jpg,-0.9627325652846123
Image3040,0,..\Images\Image3040.jpg,-0.20661127969604665
Image3042,0,..\Images\Image3042.jpg,0.15697296096843422
Image3043,0,..\Images\Image3043.jpg,-0.5865312695639355
Image3044,1,..\Images\Image3044.jpg,0.224216404290793
Image3045,1,..\Images\Image3045.jpg,0.714609790636618
Image3047,1,..\Images\Image3047.jpg,1.1590740649558977
Image3048,1,..\Images\Image3048.jpg,-0.336254738681072
Image3049,1,..\Images\Image3049.jpg,0.42548993324023027
Image3050,1,..\Images\Image3050.jpg,1.197246923645228
Image3051,1,..\Images\Image3051.jpg,-1.371673697230466
Image3052,1,..\Images\Image3052.jpg,-0.7094410024275466
Image3053,1,..\Images\Image3053.jpg,-0.2885486958757048
Image3054,1,..\Images\Image3054.jpg,-0.7837535211244283
Image3055,1,..\Images\Image3055.jpg,1.7349365758368085
Image3058,1,..\Images\Image3058.jpg,0.20438903160297678
Image3059,1,..\Images\Image3059.jpg,-1.2021495260760888
Image3060,1,..\Images\Image3060.jpg,-0.39568071175626385
Image3061,1,..\Images\Image3061.jpg,0.31745326125017514
Image3062,1,..\Images\Image3062.jpg,-0.33286040438251124
Image3063,1,..\Images\Image3063.jpg,-0.09338685889994829
Image3066,1,..\Images\Image3066.jpg,0.32159321133923857
Image3067,0,..\Images\Image3067.jpg,1.7549330716472415
Image3068,0,..\Images\Image3068.jpg,0.01840163078343813
Image3069,0,..\Images\Image3069.jpg,0.22526411724754952
Image3070,0,..\Images\Image3070.jpg,0.6927227551168594
Image3071,0,..\Images\Image3071.jpg,-1.2693304965466992
Image3073,0,..\Images\Image3073.jpg,0.20232879642280202
Image3074,1,..\Images\Image3074.jpg,1.631856899089109
Image3075,1,..\Images\Image3075.jpg,-0.7330329955239894
Image3076,1,..\Images\Image3076.jpg,1.8180619225578247
Image3077,1,..\Images\Image3077.jpg,0.7751554940347831
Image3079,1,..\Images\Image3079.jpg,0.23402445435314795
Image3080,1,..\Images\Image3080.jpg,-0.24852861807444937
Image3081,0,..\Images\Image3081.jpg,1.2005316584738726
Image3082,0,..\Images\Image3082.jpg,0.14035986984804696
Image3084,1,..\Images\Image3084.jpg,-1.1171864617070024
Image3086,1,..\Images\Image3086.jpg,0.3099989831655551
Image3087,1,..\Images\Image3087.jpg,-0.05658848889989584
Image3088,0,..\Images\Image3088.jpg,1.2189707897936632
Image3089,0,..\Images\Image3089.jpg,-1.9511018640386248
Image3090,0,..\Images\Image3090.jpg,0.1435879365051602
Image3091,0,..\Images\Image3091.jpg,-1.8179792253871547
Image3092,0,..\Images\Image3092.jpg,0.7597122954841684
Image3093,0,..\Images\Image3093.jpg,-0.09445871444200275
Image3094,0,..\Images\Image3094.jpg,0.41960997202411815
Image3095,1,..\Images\Image3095.jpg,-0.8638829605897661
Image3096,1,..\Images\Image3096.jpg,1.279464931657751
Image3097,1,..\Images\Image3097.jpg,1.0417246640588513
Image3098,1,..\Images\Image3098.jpg,0.5835443030118876
Image3099,1,..\Images\Image3099.jpg,-0.12951724686344077
Image3100,1,..\Images\Image3100.jpg,0.5798572852951321
Image3101,1,..\Images\Image3101.jpg,-0.7068925679873489
Image3102,0,..\Images\Image3102.jpg,0.8555556590207121
Image3103,1,..\Images\Image3103.jpg,1.649480894323921
Image3105,0,..\Images\Image3105.jpg,-0.7296024698074095
Image3106,0,..\Images\Image3106.jpg,0.3614173172731029
Image3107,1,..\Images\Image3107.jpg,-1.2931415437586478
Image3108,1,..\Images\Image3108.jpg,0.5723903111756757
Image3110,0,..\Images\Image3110.jpg,-1.869816339532164
Image3113,1,..\Images\Image3113.jpg,-0.30085974714082625
Image3114,1,..\Images\Image3114.jpg,-1.2094769354188053
Image3115,1,..\Images\Image3115.jpg,0.38897872935218375
Image3116,1,..\Images\Image3116.jpg,0.2514736089405121
Image3117,1,..\Images\Image3117.jpg,-0.1942691319785193
Image3118,1,..\Images\Image3118.jpg,-0.7557915001583629
Image3119,1,..\Images\Image3119.jpg,1.0487071264165635
Image3120,1,..\Images\Image3120.jpg,1.6554071130882952
Image3121,1,..\Images\Image3121.jpg,-0.4835614838465371
Image3123,1,..\Images\Image3123.jpg,0.4912076654119963
Image3125,1,..\Images\Image3125.jpg,-0.13939720066323416
Image3126,0,..\Images\Image3126.jpg,0.7396531517246714
Image3127,1,..\Images\Image3127.jpg,-1.9093560875072928
Image3128,1,..\Images\Image3128.jpg,1.3183023248526693
Image3129,1,..\Images\Image3129.jpg,0.07268052432934134
Image3130,1,..\Images\Image3130.jpg,-0.4114931445621802
Image3132,1,..\Images\Image3132.jpg,-0.03757064497948127
Image3133,1,..\Images\Image3133.jpg,-1.7312013034449254
Image3135,1,..\Images\Image3135.jpg,0.041325632270618466
Image3136,1,..\Images\Image3136.jpg,0.4430021304473752
Image3137,0,..\Images\Image3137.jpg,0.9515497705740428
Image3139,1,..\Images\Image3139.jpg,0.47347189903522846
Image3140,1,..\Images\Image3140.jpg,-0.26764109089879357
Image3141,1,..\Images\Image3141.jpg,0.8467707752164937
Image3143,1,..\Images\Image3143.jpg,-0.099094300241269
Image3145,1,..\Images\Image3145.jpg,0.4322629506341555
Image3146,1,..\Images\Image3146.jpg,0.47004418736820214
Image3147,0,..\Images\Image3147.jpg,-0.7076258948220261
Image3148,0,..\Images\Image3148.jpg,-0.7121738641760436
Image3150,0,..\Images\Image3150.jpg,-0.8966422273152082
Image3151,0,..\Images\Image3151.jpg,0.8419836954521269
Image3152,0,..\Images\Image3152.jpg,-0.36920720044744615
Image3153,1,..\Images\Image3153.jpg,-2.9069882193216414
Image3154,1,..\Images\Image3154.jpg,-0.3748220566218061
Image3155,0,..\Images\Image3155.jpg,-1.0385438208439723
Image3156,0,..\Images\Image3156.jpg,-1.6312758154609455
Image3157,1,..\Images\Image3157.jpg,-1.2374266382225725
Image3158,1,..\Images\Image3158.jpg,0.10940847183297006
Image3159,1,..\Images\Image3159.jpg,1.3286408282482312
Image3160,1,..\Images\Image3160.jpg,0.31318447386498
Image3161,1,..\Images\Image3161.jpg,-0.6065033882157397
Image3162,0,..\Images\Image3162.jpg,0.4559041951707027
Image3164,0,..\Images\Image3164.jpg,-0.6946003691631446
Image3167,1,..\Images\Image3167.jpg,-0.3899237065594453
Image3168,1,..\Images\Image3168.jpg,0.15805348992013185
Image3170,1,..\Images\Image3170.jpg,-0.4159669279473586
Image3171,1,..\Images\Image3171.jpg,-0.9457460606967811
Image3172,0,..\Images\Image3172.jpg,0.6082461916849685
Image3173,1,..\Images\Image3173.jpg,-1.317131919946585
Image3174,1,..\Images\Image3174.jpg,0.7760279138434754
Image3175,1,..\Images\Image3175.jpg,-1.0022170189267248
Image3176,1,..\Images\Image3176.jpg,-0.752435237353035
Image3177,1,..\Images\Image3177.jpg,-1.466785190615677
Image3178,1,..\Images\Image3178.jpg,-0.5014021468856367
Image3179,1,..\Images\Image3179.jpg,0.9753124584779789
Image3180,1,..\Images\Image3180.jpg,0.5156280884439565
Image3182,1,..\Images\Image3182.jpg,0.5221425459339358
Image3183,1,..\Images\Image3183.jpg,-1.1036698285303692
Image3184,1,..\Images\Image3184.jpg,-0.33078922432755736
Image3185,0,..\Images\Image3185.jpg,-0.7801991291174627
Image3186,0,..\Images\Image3186.jpg,1.3305749040390402
Image3188,1,..\Images\Image3188.jpg,0.8936976893891109
Image3190,0,..\Images\Image3190.jpg,1.8296202017160872
Image3191,0,..\Images\Image3191.jpg,-0.40968659262949736
Image3192,1,..\Images\Image3192.jpg,0.7123221595801621
Image3194,1,..\Images\Image3194.jpg,-0.6176416769336966
Image3195,1,..\Images\Image3195.jpg,-1.5350402475323597
Image3197,0,..\Images\Image3197.jpg,0.7127120288613313
Image3198,1,..\Images\Image3198.jpg,-1.8831502080585838
Image3200,1,..\Images\Image3200.jpg,0.4373131870389607
Image3201,1,..\Images\Image3201.jpg,0.18517553682991406
Image3202,0,..\Images\Image3202.jpg,0.42544486418417227
Image3203,0,..\Images\Image3203.jpg,0.22228985580085406
Image3204,0,..\Images\Image3204.jpg,1.2788658133133932
Image3205,0,..\Images\Image3205.jpg,-0.952316380738797
Image3206,1,..\Images\Image3206.jpg,-0.6769951384585313
Image3207,1,..\Images\Image3207.jpg,-0.772659445270824
Image3210,1,..\Images\Image3210.jpg,0.4512253193185082
Image3211,1,..\Images\Image3211.jpg,1.1834936668899279
Image3213,0,..\Images\Image3213.jpg,1.667224111551137
Image3214,0,..\Images\Image3214.jpg,1.5232386217122582
Image3216,0,..\Images\Image3216.jpg,1.78179890877106
Image3217,1,..\Images\Image3217.jpg,-1.6566232076777738
Image3218,1,..\Images\Image3218.jpg,-0.5244481362626519
Image3219,1,..\Images\Image3219.jpg,-0.7353034606819523
Image3220,1,..\Images\Image3220.jpg,0.7214793237573432
Image3221,1,..\Images\Image3221.jpg,-1.0501407396021456
Image3222,1,..\Images\Image3222.jpg,0.7574951493374855
Image3223,1,..\Images\Image3223.jpg,1.3705361439967134
Image3224,1,..\Images\Image3224.jpg,0.6952029000839993
Image3225,1,..\Images\Image3225.jpg,0.2837510236615011
Image3226,1,..\Images\Image3226.jpg,-0.9878733409007492
Image3227,1,..\Images\Image3227.jpg,-0.8468509661253646
Image3229,1,..\Images\Image3229.jpg,0.7793490039053323
Image3230,1,..\Images\Image3230.jpg,-0.03901951937754412
Image3231,0,..\Images\Image3231.jpg,-0.41790954576589057
Image3232,1,..\Images\Image3232.jpg,-2.025807873111377
Image3233,1,..\Images\Image3233.jpg,-1.0708524186844388
Image3234,0,..\Images\Image3234.jpg,1.9114190871397234
Image3235,0,..\Images\Image3235.jpg,-1.2804555710024668
Image3236,0,..\Images\Image3236.jpg,0.18947982122108065
Image3238,1,..\Images\Image3238.jpg,-1.2549226680022925
Image3239,1,..\Images\Image3239.jpg,0.1847104747810833
Image3240,1,..\Images\Image3240.jpg,0.937915537510655
Image3241,1,..\Images\Image3241.jpg,0.012499321907250335
Image3243,1,..\Images\Image3243.jpg,-1.6685992588781953
Image3244,1,..\Images\Image3244.jpg,1.0587285298838789
Image3245,1,..\Images\Image3245.jpg,-0.17280173739646437
Image3246,1,..\Images\Image3246.jpg,0.7719201548366751
Image3247,1,..\Images\Image3247.jpg,0.44130715169924584
Image3248,0,..\Images\Image3248.jpg,-0.7331561971099966
Image3250,1,..\Images\Image3250.jpg,-1.8579014513982872
Image3251,1,..\Images\Image3251.jpg,0.6032475005713938
Image3252,1,..\Images\Image3252.jpg,0.29815846599052565
Image3253,1,..\Images\Image3253.jpg,0.6386601686431024
Image3254,0,..\Images\Image3254.jpg,1.0581183250871502
Image3255,0,..\Images\Image3255.jpg,0.3676198402097109
Image3256,0,..\Images\Image3256.jpg,0.1480894197982762
Image3257,0,..\Images\Image3257.jpg,-0.8810683366612923
Image3259,1,..\Images\Image3259.jpg,1.186734620177331
Image3262,0,..\Images\Image3262.jpg,0.04600274725327412
Image3263,0,..\Images\Image3263.jpg,-0.9046143749937661
Image3264,1,..\Images\Image3264.jpg,1.1727568452674448
Image3266,0,..\Images\Image3266.jpg,1.9412174364637491
Image3267,0,..\Images\Image3267.jpg,-0.8783230771797389
Image3269,0,..\Images\Image3269.jpg,0.2314459225255723
Image3270,0,..\Images\Image3270.jpg,0.6464895377257707
Image3271,1,..\Images\Image3271.jpg,-0.21566763754763232
Image3272,1,..\Images\Image3272.jpg,-0.8729610904537004
Image3273,1,..\Images\Image3273.jpg,0.8814075289235711
Image3274,0,..\Images\Image3274.jpg,0.7211353625455816
Image3275,0,..\Images\Image3275.jpg,-0.9162741005637249
Image3277,0,..\Images\Image3277.jpg,1.1701987091966037
Image3280,1,..\Images\Image3280.jpg,0.5540577711159071
Image3281,1,..\Images\Image3281.jpg,-0.8617030702562581
Image3282,1,..\Images\Image3282.jpg,0.03003147916408217
Image3283,1,..\Images\Image3283.jpg,-2.1523835446091804
Image3284,0,..\Images\Image3284.jpg,0.8764556455029355
Image3285,1,..\Images\Image3285.jpg,-1.5614932224418594
Image3286,1,..\Images\Image3286.jpg,1.503419828428999
Image3288,1,..\Images\Image3288.jpg,-0.2116669819311769
Image3289,1,..\Images\Image3289.jpg,-0.6277339060845056
Image3290,1,..\Images\Image3290.jpg,-0.2880388739220764
Image3292,1,..\Images\Image3292.jpg,-2.4878086565350794
Image3294,0,..\Images\Image3294.jpg,0.33802348110170816
Image3295,0,..\Images\Image3295.jpg,-1.2070216478572156
Image3296,0,..\Images\Image3296.jpg,-1.0753123930492379
Image3297,1,..\Images\Image3297.jpg,1.676393027208203
Image3298,1,..\Images\Image3298.jpg,-0.9455068799427312
Image3299,1,..\Images\Image3299.jpg,-1.1533505105959594
Image3300,1,..\Images\Image3300.jpg,1.1373145423647293
Image3302,1,..\Images\Image3302.jpg,-0.9379255765363989
Image3304,0,..\Images\Image3304.jpg,-1.0257526836402773
Image3305,0,..\Images\Image3305.jpg,1.1008213984226052
Image3306,1,..\Images\Image3306.jpg,1.0613709648731335
Image3307,1,..\Images\Image3307.jpg,0.5320061988219431
Image3308,1,..\Images\Image3308.jpg,0.3616610612470166
Image3309,1,..\Images\Image3309.jpg,1.7611881248673737
Image3310,1,..\Images\Image3310.jpg,-0.0003136726117747121
Image3311,1,..\Images\Image3311.jpg,-1.1818741254208012
Image3312,1,..\Images\Image3312.jpg,0.44947391283230687
Image3314,1,..\Images\Image3314.jpg,-1.0147594931858521
Image3315,1,..\Images\Image3315.jpg,-0.36146276669398575
Image3316,1,..\Images\Image3316.jpg,0.41644603810145264
Image3317,1,..\Images\Image3317.jpg,-0.05390484900573916
Image3318,0,..\Images\Image3318.jpg,-0.9823035803773146
Image3319,1,..\Images\Image3319.jpg,1.1218578562304709
Image3320,1,..\Images\Image3320.jpg,2.3200407220172594
Image3321,1,..\Images\Image3321.jpg,0.19613145902390733
Image3322,1,..\Images\Image3322.jpg,-0.9040682897360003
Image3323,1,..\Images\Image3323.jpg,-1.548960525053475
Image3324,1,..\Images\Image3324.jpg,0.2579759812211809
Image3326,1,..\Images\Image3326.jpg,0.4751677464953816
Image3327,0,..\Images\Image3327.jpg,-0.002403840918853844
Image3330,1,..\Images\Image3330.jpg,0.8347513263248821
Image3331,1,..\Images\Image3331.jpg,0.9137716213855857
Image3333,1,..\Images\Image3333.jpg,1.5898389781806839
Image3335,0,..\Images\Image3335.jpg,1.3995946451457935
Image3336,0,..\Images\Image3336.jpg,-1.342127748485115
Image3337,1,..\Images\Image3337.jpg,-1.365824155415439
Image3338,1,..\Images\Image3338.jpg,-0.14896930976729691
Image3341,1,..\Images\Image3341.jpg,0.7060789138151315
Image3342,1,..\Images\Image3342.jpg,-0.24268127681203333
Image3344,0,..\Images\Image3344.jpg,1.23000057271915
Image3345,0,..\Images\Image3345.jpg,-0.9647054257507148
Image3346,1,..\Images\Image3346.jpg,1.6284685547723217
Image3347,1,..\Images\Image3347.jpg,-0.28438464960650933
Image3348,1,..\Images\Image3348.jpg,1.5905820726178503
Image3349,0,..\Images\Image3349.jpg,0.6789312900592783
Image3350,0,..\Images\Image3350.jpg,-0.13699548944245826
Image3352,1,..\Images\Image3352.jpg,-0.3409078773460798
Image3353,0,..\Images\Image3353.jpg,0.4283166923752375
Image3354,1,..\Images\Image3354.jpg,0.07715649621771674
Image3355,0,..\Images\Image3355.jpg,-0.5938114080687051
Image3356,0,..\Images\Image3356.jpg,-0.16563141031763223
Image3357,0,..\Images\Image3357.jpg,0.0785770297191498
Image3358,0,..\Images\Image3358.jpg,-2.128734094414812
Image3359,1,..\Images\Image3359.jpg,0.4581681147886987
Image3360,1,..\Images\Image3360.jpg,-0.9797212247168068
Image3361,1,..\Images\Image3361.jpg,-1.153332403205745
Image3362,0,..\Images\Image3362.jpg,-1.6873443471107104
Image3363,0,..\Images\Image3363.jpg,-1.7938924978678903
Image3364,1,..\Images\Image3364.jpg,-1.3554475031122892
Image3365,1,..\Images\Image3365.jpg,-0.7090209576304904
Image3368,1,..\Images\Image3368.jpg,0.17775010626803134
Image3369,0,..\Images\Image3369.jpg,0.4004813865063287
Image3370,0,..\Images\Image3370.jpg,0.13106518621584873
Image3372,0,..\Images\Image3372.jpg,-1.1952937635992447
Image3373,0,..\Images\Image3373.jpg,1.4509275482792119
Image3374,1,..\Images\Image3374.jpg,1.8071966436378852
Image3375,1,..\Images\Image3375.jpg,-1.6826586941226858
Image3377,1,..\Images\Image3377.jpg,-0.2798103423770061
Image3378,1,..\Images\Image3378.jpg,-0.9645377949101913
Image3379,1,..\Images\Image3379.jpg,0.5059655534558652
Image3380,1,..\Images\Image3380.jpg,-0.7282722024066131
Image3381,1,..\Images\Image3381.jpg,2.1650560678066024
Image3382,1,..\Images\Image3382.jpg,1.190548594343596
Image3384,1,..\Images\Image3384.jpg,1.0269862633197322
Image3385,1,..\Images\Image3385.jpg,1.105900424357309
Image3387,1,..\Images\Image3387.jpg,-0.8162172445419648
Image3388,1,..\Images\Image3388.jpg,0.07814306296964744
Image3389,1,..\Images\Image3389.jpg,0.861636124497944
Image3391,1,..\Images\Image3391.jpg,-1.5769964821909972
Image3393,0,..\Images\Image3393.jpg,-0.07397286359437803
Image3394,0,..\Images\Image3394.jpg,-0.07566560432583026
Image3395,0,..\Images\Image3395.jpg,1.9725421767898081
Image3396,1,..\Images\Image3396.jpg,-1.385987942398998
Image3397,1,..\Images\Image3397.jpg,0.5055892418358746
Image3398,1,..\Images\Image3398.jpg,1.4891131083282896
Image3400,1,..\Images\Image3400.jpg,-0.40439742318396127
Image3401,1,..\Images\Image3401.jpg,0.4914294527201998
Image3402,1,..\Images\Image3402.jpg,0.5697603571986469
Image3403,1,..\Images\Image3403.jpg,0.19548173155329082
Image3404,0,..\Images\Image3404.jpg,-0.09884520123930605
Image3405,0,..\Images\Image3405.jpg,0.4359753895000459
Image3406,0,..\Images\Image3406.jpg,-2.5322460852196853
Image3407,1,..\Images\Image3407.jpg,0.6820694900626313
Image3408,1,..\Images\Image3408.jpg,0.12617790366196718
Image3411,1,..\Images\Image3411.jpg,-0.6749340187905523
Image3412,0,..\Images\Image3412.jpg,-0.4030759890650308
Image3413,0,..\Images\Image3413.jpg,1.991553302204734
Image3414,0,..\Images\Image3414.jpg,-0.8320613048498566
Image3415,0,..\Images\Image3415.jpg,-0.5501152829365389
Image3416,1,..\Images\Image3416.jpg,-0.14702542343084998
Image3417,1,..\Images\Image3417.jpg,0.8407344821295493
Image3418,1,..\Images\Image3418.jpg,0.2078025073533134
Image3419,1,..\Images\Image3419.jpg,-1.2926253471522626
Image3420,1,..\Images\Image3420.jpg,-0.5321685631271895
Image3421,0,..\Images\Image3421.jpg,-0.6073544332122114
Image3423,1,..\Images\Image3423.jpg,0.4258436586298291
Image3424,0,..\Images\Image3424.jpg,0.4182057558879721
Image3425,0,..\Images\Image3425.jpg,-1.7760117540484022
Image3427,0,..\Images\Image3427.jpg,0.2525688459966235
Image3428,0,..\Images\Image3428.jpg,1.3845320475939062
Image3430,0,..\Images\Image3430.jpg,1.1013229577357622
Image3431,0,..\Images\Image3431.jpg,0.46654531145012695
Image3432,1,..\Images\Image3432.jpg,1.3462257562027482
Image3433,1,..\Images\Image3433.jpg,0.5222506360177785
Image3434,0,..\Images\Image3434.jpg,-0.09791524644290406
Image3435,0,..\Images\Image3435.jpg,2.2724347204468818
Image3436,0,..\Images\Image3436.jpg,0.8890371222798921
Image3437,0,..\Images\Image3437.jpg,0.5737444210044131
Image3438,0,..\Images\Image3438.jpg,-1.276304416538336
Image3439,0,..\Images\Image3439.jpg,-1.2883076174635377
Image3440,1,..\Images\Image3440.jpg,0.2927154821418534
Image3442,1,..\Images\Image3442.jpg,-0.6141225650083162
Image3443,1,..\Images\Image3443.jpg,0.14098269961206
Image3444,1,..\Images\Image3444.jpg,1.5886269280435958
Image3445,1,..\Images\Image3445.jpg,0.6954024745502987
Image3446,1,..\Images\Image3446.jpg,-1.1410085097527383
Image3447,1,..\Images\Image3447.jpg,-0.1115088271429437
Image3448,1,..\Images\Image3448.jpg,-0.8049664808525608
Image3449,1,..\Images\Image3449.jpg,-0.38769991640856116
Image3450,1,..\Images\Image3450.jpg,-0.41361566562964275
Image3451,0,..\Images\Image3451.jpg,-0.4776455826040052
Image3452,0,..\Images\Image3452.jpg,-1.2551353719733949
Image3453,1,..\Images\Image3453.jpg,-0.12765468151819012
Image3454,1,..\Images\Image3454.jpg,-0.56060763684731
Image3455,1,..\Images\Image3455.jpg,-2.929448690002268
Image3456,1,..\Images\Image3456.jpg,2.052972024501663
Image3457,1,..\Images\Image3457.jpg,1.088769654216672
Image3458,0,..\Images\Image3458.jpg,-0.37630072492499606
Image3460,0,..\Images\Image3460.jpg,-1.1716543473175618
Image3461,1,..\Images\Image3461.jpg,1.6957228778108653
Image3463,0,..\Images\Image3463.jpg,0.1566937282465246
Image3464,0,..\Images\Image3464.jpg,1.0235306441853447
Image3465,0,..\Images\Image3465.jpg,0.17528677893392386
Image3466,1,..\Images\Image3466.jpg,-1.3367254388759306
Image3467,1,..\Images\Image3467.jpg,-0.4118233689636573
Image3468,1,..\Images\Image3468.jpg,0.13192796677195706
Image3469,1,..\Images\Image3469.jpg,-0.4545477187434442
Image3470,1,..\Images\Image3470.jpg,-0.218653277435036
Image3471,1,..\Images\Image3471.jpg,-0.09139955750911445
Image3472,1,..\Images\Image3472.jpg,-0.08087849786546131
Image3473,1,..\Images\Image3473.jpg,0.05225849049748321
Image3474,1,..\Images\Image3474.jpg,-1.060605066396601
Image3475,1,..\Images\Image3475.jpg,-0.7170161491279362
Image3476,1,..\Images\Image3476.jpg,-1.2845842656999693
Image3477,0,..\Images\Image3477.jpg,0.9778155496862003
Image3478,0,..\Images\Image3478.jpg,-2.1056469418403245
Image3479,0,..\Images\Image3479.jpg,1.1535903433169254
Image3480,1,..\Images\Image3480.jpg,1.3863493972628433
Image3481,1,..\Images\Image3481.jpg,-0.3021805869826214
Image3482,1,..\Images\Image3482.jpg,-2.6031370878272986
Image3483,0,..\Images\Image3483.jpg,-0.3613105619672905
Image3484,0,..\Images\Image3484.jpg,-0.06418416128881928
Image3485,1,..\Images\Image3485.jpg,-1.0105982199289134
Image3486,1,..\Images\Image3486.jpg,-0.5152183938082427
Image3488,1,..\Images\Image3488.jpg,0.664927162301741
Image3491,0,..\Images\Image3491.jpg,-0.3270173176097711
Image3492,1,..\Images\Image3492.jpg,-0.21345677935043825
Image3493,1,..\Images\Image3493.jpg,0.4961991873633163
Image3495,1,..\Images\Image3495.jpg,0.5114995753618614
Image3497,1,..\Images\Image3497.jpg,0.8155010224442626
Image3498,1,..\Images\Image3498.jpg,-0.048088507330772585
Image3499,1,..\Images\Image3499.jpg,-0.18315047105329468
Image3500,1,..\Images\Image3500.jpg,-0.35667313417987123
